practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blank_txt.started,blank_txt.stopped,practice_frequency,practice_level,psychopy_volume,tProbe.started,tProbe.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_early.keys,tToo_early.corr,tToo_early.started,tToo_early.stopped,tToo_late.keys,tToo_late.corr,tToo_late.started,tToo_late.stopped,you_done_goofed.started,you_done_goofed.stopped,Init_phase,Frequency,Level,Psychopy_Volume,Catch trial,probe.started,probe.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,too_late.keys,too_late.corr,too_late.started,too_late.stopped,too_late.rt,Audiogram,participant,session,Language (english or french),Tone duration (ms),date,expName,psychopyVersion,frameRate,
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1000, 0], [1500, 10], [1500, 30], [2000, 10], [2000, 30], [3000, 10], [3000, 30], [4000, 10], [4000, 30], [6000, 10], [6000, 30], [8000, 10], [8000, -10], [750, 10], [750, 30], [500, 10], [500, 30], [250, 10], [250, 30], [125, 10], [125, 20]], 'y': [[1], [1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",125,30,0.02285440948074376,False,0.008811500025331043,None,['space'],1,[0.3523665999964578],144.2721440000023,145.28268260000914,None,1,145.28268260000914,144.2721440000023,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1000, 0], [1500, 10], [1500, 30], [2000, 10], [2000, 30], [3000, 10], [3000, 30], [4000, 10], [4000, 30], [6000, 10], [6000, 30], [8000, 10], [8000, -10], [750, 10], [750, 30], [500, 10], [500, 30], [250, 10], [250, 30], [125, 10], [125, 20], [125, 30]], 'y': [[1], [1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [-1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",353.5533905932738,18.0,0.0007038727582816146,False,0.014957733335904777,None,None,0,,147.66371290000097,148.67572250000376,None,1,148.67572250000376,147.66371290000097,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.01003543334081769,None,None,0,,150.22055640000326,151.22301710001193,None,1,151.22301710001193,150.22055640000326,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,189.4645708137998,21.0,0.003408826918638871,False,0.0030156333377817646,None,['space'],1,[0.3840300000010757],155.26513830000476,156.28980600000068,None,1,156.28980600000068,155.26513830000476,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,2462.2888266898335,19.0,0.0007580932840616341,False,0.01635426665598061,None,None,0,,159.3035077000095,160.32513370001107,None,1,160.32513370001107,159.3035077000095,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,574.3491774985172,20.0,0.0005984619860562044,False,0.009427900004084222,None,['space'],1,[0.5298815999994986],164.7990887000051,165.80838380000205,None,1,165.80838380000205,164.7990887000051,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.009516333346255124,None,None,0,,167.43417670000053,168.4684266000113,None,1,168.4684266000113,167.43417670000053,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,4000.0,20.0,0.0008394020090612801,False,0.008714166673598811,None,['space'],1,[0.42405079999298323],170.96883360001084,171.97430929999973,None,1,171.97430929999973,170.96883360001084,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,1414.213562373095,18.0,0.00040059831641816283,False,0.008921300002839416,None,None,0,,175.95719280000776,176.97188660000393,None,1,176.97188660000393,175.95719280000776,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,8000.0,10.0,0.0005740768107484417,False,0.009811666663154028,None,['space'],1,[0.40905249999195803],181.079685100005,182.10452240001177,None,1,182.10452240001177,181.079685100005,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,267.9433656340732,20.0,0.0014847335715060604,False,0.014961800014134496,None,['space'],1,[0.42089280000072904],185.89946540001256,186.89545110000472,None,1,186.89545110000472,185.89946540001256,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,176.7766952966369,17.0,0.0024779587509909046,False,0.002400433339062147,0.19447773334104568,None,0,,189.97654950000287,190.99272700000438,['space'],0,190.99272700000438,189.97654950000287,[2.416137499996694],,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
