practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blank_txt.started,blank_txt.stopped,practice_frequency,practice_level,psychopy_volume,tProbe.started,tProbe.stopped,tFeedback.keys,tFeedback.corr,tFeedback.started,tFeedback.stopped,tToo_early.keys,tToo_early.corr,tToo_early.started,tToo_early.stopped,tToo_late.keys,tToo_late.corr,tToo_late.rt,tToo_late.started,tToo_late.stopped,you_done_goofed.started,you_done_goofed.stopped,tFeedback.rt,Init_phase,Frequency,Level,Psychopy_Volume,Catch trial,probe.started,probe.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,too_late.keys,too_late.corr,too_late.started,too_late.stopped,too_late.rt,Audiogram,participant,session,Language (english or french),Tone duration (ms),date,expName,psychopyVersion,frameRate,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",,,,True,0.013150233333135475,None,None,0,,292.1716957000001,293.18850610000004,None,1,293.18850610000004,292.1716957000001,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",3000,10,0.00017336842522626576,False,0.01083040000003166,None,['space'],1,[0.9101678999998057],295.2391033000001,296.25899960000015,None,1,296.25899960000015,295.2391033000001,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",3000,-10,1.7336842522626584e-05,False,0.013572199999771328,None,None,0,,298.4019403,299.4290522000001,None,1,299.4290522000001,298.4019403,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10], [3000, -10]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",4000,10,0.00026544222211549425,False,0.01090739999995094,None,None,0,,300.5624881000001,301.5819484000001,None,1,301.5819484000001,300.5624881000001,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10], [3000, -10], [4000, 10]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1], [-1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",4000,30,0.0026544222211549416,False,0.009014299999989817,None,['space'],1,[0.6511168999998063],303.46716590000005,304.4801245000001,None,1,304.4801245000001,303.46716590000005,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10], [3000, -10], [4000, 10], [4000, 30]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1], [-1], [-1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",,,,True,0.013043133333212609,None,None,0,,306.24458930000014,307.26165190000006,None,1,307.26165190000006,306.24458930000014,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10], [3000, -10], [4000, 10], [4000, 30]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1], [-1], [-1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",6000,10,0.00036641226656945183,False,0.012973599999895669,None,['space'],1,[0.7254531000000952],308.39958780000006,309.4047233000001,None,1,309.4047233000001,308.39958780000006,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10], [3000, -10], [4000, 10], [4000, 30], [6000, 10]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1], [-1], [-1], [1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",6000,-10,3.664122665694518e-05,False,0.0027343999997810897,None,None,0,,310.61492280000016,311.6241222000001,None,1,311.6241222000001,310.61492280000016,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10], [3000, -10], [4000, 10], [4000, 30], [6000, 10], [6000, -10]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1], [-1], [-1], [1], [1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",8000,10,0.0005740768107484417,False,0.015158100000007835,None,None,0,,314.29128059999994,315.3122307000001,None,1,315.3122307000001,314.29128059999994,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10], [3000, -10], [4000, 10], [4000, 30], [6000, 10], [6000, -10], [8000, 10]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1], [-1], [-1], [1], [1], [-1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",,,,True,0.012286133333418547,None,None,0,,316.9912669,318.0146394000001,None,1,318.0146394000001,316.9912669,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10], [3000, -10], [4000, 10], [4000, 30], [6000, 10], [6000, -10], [8000, 10]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1], [-1], [-1], [1], [1], [-1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",8000,20,0.0018153902738505074,False,0.010284399999818561,None,['space'],1,[0.7215140999999221],319.8282219,320.85118120000016,None,1,320.85118120000016,319.8282219,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10], [3000, -10], [4000, 10], [4000, 30], [6000, 10], [6000, -10], [8000, 10], [8000, 20]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1], [-1], [-1], [1], [1], [-1], [-1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",750,50,0.012851978913844325,False,0.011026999999785403,None,['space'],1,[0.7833117999998649],323.71750199999997,324.7223094000001,None,1,324.7223094000001,323.71750199999997,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10], [3000, -10], [4000, 10], [4000, 30], [6000, 10], [6000, -10], [8000, 10], [8000, 20], [750, 50]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1], [-1], [-1], [1], [1], [-1], [-1], [1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",750,30,0.0012851978913844323,False,0.010207199999967997,None,['space'],1,[0.5635114999997768],327.52254100000005,328.5385595,None,1,328.5385595,327.52254100000005,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10], [3000, -10], [4000, 10], [4000, 30], [6000, 10], [6000, -10], [8000, 10], [8000, 20], [750, 50], [750, 30]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1], [-1], [-1], [1], [1], [-1], [-1], [1], [1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",750,10,0.00012851978913844324,False,0.00169089999985772,None,None,0,,329.8997683,330.90537370000015,None,1,330.90537370000015,329.8997683,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10], [3000, -10], [4000, 10], [4000, 30], [6000, 10], [6000, -10], [8000, 10], [8000, 20], [750, 50], [750, 30], [750, 10]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1], [-1], [-1], [1], [1], [-1], [-1], [1], [1], [1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",,,,True,0.0014134666664631368,None,None,0,,333.83472930000016,334.85206070000004,None,1,334.85206070000004,333.83472930000016,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10], [3000, -10], [4000, 10], [4000, 30], [6000, 10], [6000, -10], [8000, 10], [8000, 20], [750, 50], [750, 30], [750, 10]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1], [-1], [-1], [1], [1], [-1], [-1], [1], [1], [1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",500,30,0.002259279721874612,False,0.010395300000027419,None,['space'],1,[0.6987898999998379],337.0977759,338.11957970000003,None,1,338.11957970000003,337.0977759,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10], [3000, -10], [4000, 10], [4000, 30], [6000, 10], [6000, -10], [8000, 10], [8000, 20], [750, 50], [750, 30], [750, 10], [500, 30]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1], [-1], [-1], [1], [1], [-1], [-1], [1], [1], [1], [-1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",500,10,0.0002259279721874612,False,0.006416500000113956,0.19818390000000363,None,0,,339.85687380000013,340.87238690000004,None,1,340.87238690000004,339.85687380000013,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10], [3000, -10], [4000, 10], [4000, 30], [6000, 10], [6000, -10], [8000, 10], [8000, 20], [750, 50], [750, 30], [750, 10], [500, 30], [500, 10]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1], [-1], [-1], [1], [1], [-1], [-1], [1], [1], [1], [-1], [1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",250,30,0.005296268625886445,False,0.010531099999752769,None,['space'],1,[0.6052930000000742],343.78461949999996,344.7936413,None,1,344.7936413,343.78461949999996,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1500, 50], [1500, 30], [1500, 10], [2000, 30], [2000, 10], [3000, 30], [3000, 10], [3000, -10], [4000, 10], [4000, 30], [6000, 10], [6000, -10], [8000, 10], [8000, 20], [750, 50], [750, 30], [750, 10], [500, 30], [500, 10], [250, 30]], 'y': [[1], [-1], [1], [1], [-1], [1], [-1], [1], [1], [-1], [-1], [1], [1], [-1], [-1], [1], [1], [1], [-1], [1], [-1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",250,10,0.0005296268625886444,False,0.009821599999668251,None,None,0,,347.51136710000014,348.52638790000015,None,1,348.52638790000015,347.51136710000014,,,ikieoz,001,fr,200,2022-04-25_15h26.12.662,Bayesian,2022.1.1,None,
