practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blank_txt.started,blank_txt.stopped,practice_frequency,practice_level,psychopy_volume,tProbe.started,tProbe.stopped,tFeedback.keys,tFeedback.corr,tFeedback.started,tFeedback.stopped,tToo_early.keys,tToo_early.corr,tToo_early.started,tToo_early.stopped,tToo_late.keys,tToo_late.corr,tToo_late.rt,tToo_late.started,tToo_late.stopped,you_done_goofed.started,you_done_goofed.stopped,tFeedback.rt,Init_phase,Frequency,Level,Psychopy_Volume,Catch trial,probe.started,probe.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,too_late.keys,too_late.corr,too_late.started,too_late.stopped,too_late.rt,Audiogram,participant,session,Language (english or french),Tone duration (ms),date,expName,psychopyVersion,frameRate,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30]], 'y': [[1], [1], [-1], [-1], [1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",,,,True,0.011889833258464932,None,None,0,,88.1562068000203,89.17966309993062,None,1,89.17966309993062,88.1562068000203,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30]], 'y': [[1], [1], [-1], [-1], [1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",2000,50,0.02365756294807403,False,0.0036239000037312508,None,['space'],1,[0.32658919994719326],91.51489180000499,92.53136499994434,None,1,92.53136499994434,91.51489180000499,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",3000,30,0.001733684252262658,False,0.0040972999995574355,None,None,0,,94.80483869998716,95.8187710000202,None,1,95.8187710000202,94.80483869998716,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50], [3000, 30]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",3000,50,0.017336842522626576,False,0.006809400045312941,None,['space'],1,[0.3277589000063017],98.55433890002314,99.57026900001802,None,1,99.57026900001802,98.55433890002314,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50], [3000, 30], [3000, 50]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1], [-1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",4000,30,0.0026544222211549416,False,0.008636799990199506,None,None,0,,101.10609380004462,102.12231809995137,None,1,102.12231809995137,101.10609380004462,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50], [3000, 30], [3000, 50], [4000, 30]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",4000,50,0.02654422221154942,False,0.009502199944108725,None,['space'],1,[0.2611958000343293],104.67723649996333,105.68848479993176,None,1,105.68848479993176,104.67723649996333,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50], [3000, 30], [3000, 50], [4000, 30], [4000, 50]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",,,,True,0.011323633370921016,None,None,0,,106.81632129999343,107.82307579996996,None,1,107.82307579996996,106.81632129999343,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50], [3000, 30], [3000, 50], [4000, 30], [4000, 50]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",6000,30,0.003664122665694519,False,0.013379900017753243,None,None,0,,109.76908310002182,110.78179519996047,None,1,110.78179519996047,109.76908310002182,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50], [3000, 30], [3000, 50], [4000, 30], [4000, 50], [6000, 30]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",6000,50,0.03664122665694519,False,0.007023200043477118,0.20065850007813424,['space'],1,[0.34989959991071373],112.30031620000955,113.29709849995561,None,1,113.29709849995561,112.30031620000955,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50], [3000, 30], [3000, 50], [4000, 30], [4000, 50], [6000, 30], [6000, 50]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",8000,30,0.005740768107484416,False,0.008713699993677437,None,None,0,,115.398826599936,116.40427699999418,None,1,116.40427699999418,115.398826599936,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50], [3000, 30], [3000, 50], [4000, 30], [4000, 50], [6000, 30], [6000, 50], [8000, 30]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",8000,40,0.018153902738505076,False,0.009679600014351308,None,['space'],1,[0.4079139999812469],118.93794750003144,119.93509379995521,None,1,119.93509379995521,118.93794750003144,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50], [3000, 30], [3000, 50], [4000, 30], [4000, 50], [6000, 30], [6000, 50], [8000, 30], [8000, 40]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",750,30,0.0012851978913844323,False,0.004636700148694217,None,['space'],1,[0.5383233999600634],122.91188769997098,123.91158419998828,None,1,123.91158419998828,122.91188769997098,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50], [3000, 30], [3000, 50], [4000, 30], [4000, 50], [6000, 30], [6000, 50], [8000, 30], [8000, 40], [750, 30]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",750,10,0.00012851978913844324,False,0.010470999986864626,0.20485849992837757,None,0,,125.67703080002684,126.69723729998805,None,1,126.69723729998805,125.67703080002684,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50], [3000, 30], [3000, 50], [4000, 30], [4000, 50], [6000, 30], [6000, 50], [8000, 30], [8000, 40], [750, 30], [750, 10]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",,,,True,6.886676419526339e-05,0.184070166782476,None,0,,128.135951400036,129.14631580002606,None,1,129.14631580002606,128.135951400036,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50], [3000, 30], [3000, 50], [4000, 30], [4000, 50], [6000, 30], [6000, 50], [8000, 30], [8000, 40], [750, 30], [750, 10]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",500,30,0.002259279721874612,False,0.007794800098054111,None,['space'],1,[0.5479317000135779],131.47044870001264,132.49075819994323,None,1,132.49075819994323,131.47044870001264,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50], [3000, 30], [3000, 50], [4000, 30], [4000, 50], [6000, 30], [6000, 50], [8000, 30], [8000, 40], [750, 30], [750, 10], [500, 30]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [1], [-1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",500,10,0.0002259279721874612,False,0.0122264000819996,None,None,0,,134.2084826999344,135.21870460000355,None,1,135.21870460000355,134.2084826999344,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50], [3000, 30], [3000, 50], [4000, 30], [4000, 50], [6000, 30], [6000, 50], [8000, 30], [8000, 40], [750, 30], [750, 10], [500, 30], [500, 10]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [1], [-1], [1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",250,30,0.005296268625886445,False,0.014033599989488721,None,['space'],1,[0.3866031999932602],137.21639129996765,138.22657769999932,None,1,138.22657769999932,137.21639129996765,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50], [3000, 30], [3000, 50], [4000, 30], [4000, 50], [6000, 30], [6000, 50], [8000, 30], [8000, 40], [750, 30], [750, 10], [500, 30], [500, 10], [250, 30]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [1], [-1], [1], [-1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",250,10,0.0005296268625886444,False,0.006458999938331544,0.20158919994719326,None,0,,139.6961743000429,140.70843180001248,None,1,140.70843180001248,139.6961743000429,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1500, 30], [1500, 50], [2000, 30], [2000, 50], [3000, 30], [3000, 50], [4000, 30], [4000, 50], [6000, 30], [6000, 50], [8000, 30], [8000, 40], [750, 30], [750, 10], [500, 30], [500, 10], [250, 30], [250, 10]], 'y': [[1], [1], [-1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [-1], [1], [1], [-1], [1], [-1], [1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",125,30,0.02285440948074376,False,0.011413900065235794,None,['space'],1,[0.4219827000051737],143.78872079995926,144.8156205000123,None,1,144.8156205000123,143.78872079995926,,,bihhjl,001,fr,200,2022-06-23_11h00.37.026,Bayesian,2022.1.1,None,
