practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blank_txt.started,blank_txt.stopped,practice_frequency,practice_level,psychopy_volume,tProbe.started,tProbe.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_early.keys,tToo_early.corr,tToo_early.started,tToo_early.stopped,tToo_late.keys,tToo_late.corr,tToo_late.started,tToo_late.stopped,you_done_goofed.started,you_done_goofed.stopped,Init_phase,Frequency,Level,Psychopy_Volume,Catch trial,probe.started,probe.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,too_late.keys,too_late.corr,too_late.started,too_late.stopped,too_late.rt,Audiogram,participant,session,Language (english or french),Tone duration (ms),date,expName,psychopyVersion,frameRate,
,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.01555713324341923,None,None,0,,261.0610995000461,262.07443569996394,None,1,262.07443569996394,261.0610995000461,,,ddmfvc,001,fr,200,2022-05-05_10h25.45.460,Bayesian,2022.1.1,None,
,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,466.5164957684038,3.0,0.0001033350262649392,False,0.0007495000027120113,0.1867801999906078,['space'],1,[0.7494607999688014],266.2284555999795,267.25473020004574,None,1,267.25473020004574,266.2284555999795,,,ddmfvc,001,fr,200,2022-05-05_10h25.45.460,Bayesian,2022.1.1,None,
,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,176.7766952966369,1.0,0.00039272999556449274,False,0.01596073340624571,None,['space'],1,[0.7524124000919983],271.6810752999736,272.6885779000586,None,1,272.6885779000586,271.6810752999736,,,ddmfvc,001,fr,200,2022-05-05_10h25.45.460,Bayesian,2022.1.1,None,
,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,2639.015821545789,4.0,0.00012244339047642582,False,0.011195966741070151,None,['space'],1,[0.884079199982807],275.88520020002034,276.89076950005256,None,1,276.89076950005256,275.88520020002034,,,ddmfvc,001,fr,200,2022-05-05_10h25.45.460,Bayesian,2022.1.1,None,
,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,870.5505632961246,-2.0,3.206961375855311e-05,False,0.01118330005556345,None,None,0,,280.451557100052,281.4617828000337,None,1,281.4617828000337,280.451557100052,,,ddmfvc,001,fr,200,2022-05-05_10h25.45.460,Bayesian,2022.1.1,None,
,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,250.0,2.0,0.00021084825171429112,False,0.008531799889169633,0.2009708998957649,None,0,,284.5138118000468,285.5202212999575,None,1,285.5202212999575,284.5138118000468,,,ddmfvc,001,fr,200,2022-05-05_10h25.45.460,Bayesian,2022.1.1,None,
,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,1866.0659830736151,-3.0,4.868135812041065e-05,False,0.014047599979676306,None,['space'],1,[0.925451899995096],289.3478455999866,290.35958419996314,None,1,290.35958419996314,289.3478455999866,,,ddmfvc,001,fr,200,2022-05-05_10h25.45.460,Bayesian,2022.1.1,None,
,,,,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.015064133331179619,None,None,0,,291.5260973999975,292.5393328999635,None,1,292.5393328999635,291.5260973999975,,,ddmfvc,001,fr,200,2022-05-05_10h25.45.460,Bayesian,2022.1.1,None,
,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,4924.577653379667,-6.0,7.395346242294152e-05,False,0.013450766680762172,None,['space'],1,[0.5560525000328198],297.10988670005463,298.11217269999906,None,1,298.11217269999906,297.10988670005463,,,ddmfvc,001,fr,200,2022-05-05_10h25.45.460,Bayesian,2022.1.1,None,
,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,164.93848884661182,0.0,0.0003931354593573141,False,0.004551866790279746,0.1994071666849777,None,0,,301.8245502000209,302.8392038999591,None,1,302.8392038999591,301.8245502000209,,,ddmfvc,001,fr,200,2022-05-05_10h25.45.460,Bayesian,2022.1.1,None,
,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,8000.0,-2.0,0.00014420157515633036,False,0.013726099976338446,None,['space'],1,[0.6168432000558823],306.48848759999964,307.49895489995833,None,1,307.49895489995833,306.48848759999964,,,ddmfvc,001,fr,200,2022-05-05_10h25.45.460,Bayesian,2022.1.1,None,
