practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blank_txt.started,blank_txt.stopped,practice_frequency,practice_level,psychopy_volume,tProbe.started,tProbe.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_early.keys,tToo_early.corr,tToo_early.started,tToo_early.stopped,tToo_late.keys,tToo_late.corr,tToo_late.started,tToo_late.stopped,you_done_goofed.started,you_done_goofed.stopped,Init_phase,Frequency,Level,Psychopy_Volume,Catch trial,probe.started,probe.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,too_late.keys,too_late.corr,too_late.started,too_late.stopped,too_late.rt,Audiogram,participant,session,Language (english or french),Tone duration (ms),date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,159.8036257000058,None,567,40,0.006099267302654233,1.0142924666288309,None,['space'],1,[0.47337700001662597],161.805974900024,162.81868470000336,None,1,160.8043007000233,161.83482520002872,None,1,162.81868470000336,None,163.8566783000133,None,,,,,,,,,,,,,,,,,,,tvzljm,001,fr,200,2022-04-29_15h11.19.452,Bayesian,2022.1.1,None,
1,0,1,0,,,,,,,234,40,0.019882976039061955,1.0068903666106053,None,['space'],1,[0.5034400000004098],166.6071378000197,167.62835780001478,None,1,165.61159599997336,166.6268780999817,None,1,167.62835780001478,None,168.6575348000042,None,,,,,,,,,,,,,,,,,,,tvzljm,001,fr,200,2022-04-29_15h11.19.452,Bayesian,2022.1.1,None,
2,0,2,0,,,,,,,2345,40,0.008245949202640053,1.001429266645573,None,['space'],1,[0.5592626999714412],170.8560479999869,171.85727839998435,None,1,169.88086239999393,170.89958309999201,None,1,171.85727839998435,None,172.88131289999,None,,,,,,,,,,,,,,,,,,,tvzljm,001,fr,200,2022-04-29_15h11.19.452,Bayesian,2022.1.1,None,
,,,,0,0,0,0,179.21967540000333,None,,,,,,,,,,,,,,,,,,,,,"{'x': [], 'y': [], 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",1000,60,0.0440524436504007,False,0.01252099999692291,None,['space'],1,[0.49526980001246557],180.29577959998278,181.30866079998668,None,1,181.30866079998668,None,,,tvzljm,001,fr,200,2022-04-29_15h11.19.452,Bayesian,2022.1.1,None,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60]], 'y': [[1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",1000,40,0.004405244365040069,False,0.010846766585018486,None,['space'],1,[0.6314182000351138],183.85532710002735,184.8620130000054,None,1,184.8620130000054,183.85532710002735,,,tvzljm,001,fr,200,2022-04-29_15h11.19.452,Bayesian,2022.1.1,None,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40]], 'y': [[1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",1000,20,0.0004405244365040069,False,0.009147099917754531,None,['space'],1,[0.6660327999852598],186.82836959999986,187.83174489997327,None,1,187.83174489997327,186.82836959999986,,,tvzljm,001,fr,200,2022-04-29_15h11.19.452,Bayesian,2022.1.1,None,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20]], 'y': [[1], [1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",,,,True,0.01091243332484737,None,None,0,,190.5773754999973,191.5789586000028,None,1,191.5789586000028,190.5773754999973,,,tvzljm,001,fr,200,2022-04-29_15h11.19.452,Bayesian,2022.1.1,None,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20]], 'y': [[1], [1], [1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",1000,0,4.405244365040069e-05,False,0.009691999934148043,None,None,0,,193.30304879997857,194.32550919998903,None,1,194.32550919998903,193.30304879997857,,,tvzljm,001,fr,200,2022-04-29_15h11.19.452,Bayesian,2022.1.1,None,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1000, 0]], 'y': [[1], [1], [1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",1500,10,0.0001527460556607757,False,0.01108819991350174,0.20505159994354472,None,0,,197.30825589998858,198.32217449997552,['space'],0,198.32217449997552,197.30825589998858,[0.35699669999303296],,tvzljm,001,fr,200,2022-04-29_15h11.19.452,Bayesian,2022.1.1,None,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,"{'x': [[1000, 60], [1000, 40], [1000, 20], [1000, 0], [1500, 10]], 'y': [[1], [1], [1], [-1], [-1]], 'audiogram': {}, 'is_init_phase': True, 'is_exam_finished': False, 'threshold_uncertainty_db': 6}",1500,30,0.001527460556607757,False,0.006914999976288527,0.19635669997660443,['space'],1,[0.79734589997679],199.43475040001795,200.4388112000306,None,1,200.4388112000306,199.43475040001795,,,tvzljm,001,fr,200,2022-04-29_15h11.19.452,Bayesian,2022.1.1,None,
